word	Part.of.Speech	Freq.Norm
veliyüddin	noun	0.011
velur	noun	0.016
velut	adj	0.079
velvele	noun	0.547
velveleci	noun	0.003
vena	noun	0.114
venedik	noun	19.288
venezuela	noun	2.928
venezuelalı	adj	0.033
venus	noun	4.81
venüs	noun	6.753
ver	verb	5328.999
veral	noun	0.084
veranda	noun	0.62
veraset	noun	3.118
verda	noun	0.514
verdi	noun	0.237
verdinaz	noun	0.003
vere	noun	2.073
verecek	noun	0.626
verem	noun	7.469
veremli	adj	0.041
verese	noun	0.03
veresiye	adv	0.245
veresiyeci	noun	0.005
verev	adj	0.231
verevine	adv	0.052
vergi	noun	661.453
vergici	noun	0.041
vergicilik	noun	0.005
vergile	verb	5.189
vergili	noun	0.103
vergin	noun	0.52
vergisiz	adj	0.008
verheugen	noun	27.902
veri	noun	257.527
verici	noun	50.75
veriliş	noun	0.155
verim	noun	129.51
verimkar	adj	0.046
verimli	adj	0.136
verimlilik	noun	0.207
verimsizlik	noun	0.003
veriştir	verb	0.925
verit	noun	0.052
verkaç	noun	1.434
verme	noun	0.163
vermut	noun	0.539
vernik	noun	0.999
vernikle	verb	0.09
verniye	noun	0.022
veronika	noun	0.248
versace	noun	3.039
versiyon	noun	43.86
verşan	noun	0.054
veryansın	noun	1.173
vesaik	noun	0.365
vesair	adj	1.175
vesaire	noun	7.784
vesait	noun	0.253
vesamet	noun	0.082
vesayet	noun	5.624
vesik	noun	0.008
vesika	noun	5.91
vesikalı	adj	0.392
vesikalık	adj	0.204
vesile	noun	40.446
vesim	noun	0.049
vesselam	ınterj	1.121
vestel	noun	34.569
vestiyer	noun	0.95
veston	noun	0.016
vesvese	noun	0.743
vesveseli	adj	0.003
veteriner	noun	18.105
veterinerlik	noun	0.155
vetire	noun	0.101
veto	noun	41.365
veya	conj	1335.093
veyahut	conj	10.505
veyis	noun	0.19
veysel	noun	25.065
veysi	noun	2.481
vezaret	noun	0.038
vezikül	noun	0.171
vezin	noun	1.649
vezir	noun	5.94
veziriazam	noun	0.114
vezirköprü	noun	0.702
vezirlik	noun	0.03
veziroğlu	noun	1.69
vezirparmak	noun	0.019
vezne	noun	3.29
vezneci	noun	0.163
veznedar	noun	1.532
vhf	noun	0.629
vıcık	adj	2.261
vıcıklık	noun	0.008
vıcırda	verb	0.003
vıdı	dup	0.846
vın	noun	0.419
vınla	verb	0.144
vıp	noun	9.439
vır	dup	0.321
vırla	verb	0.003
vırvırcı	noun	0.003
vız	noun	1.227
vızılda	verb	0.362
vızıltı	noun	0.435
vızır	dup	1.214
vızla	verb	0.011
viagra	noun	4.843
vibrasyon	noun	0.419
vibratör	noun	0.699
vibriyo	noun	0.014
vicahen	adv	0.014
vicahi	adj	0.996
vicdan	noun	46.799
vicdanen	adv	1.227
vicdani	adj	5.97
vicdanlı	adj	0.014
vicdansız	adj	0.035
vida	noun	3.665
vidala	verb	0.31
vidalı	adj	0.003
vidanjör	noun	0.541
video	noun	126.43
videobant	noun	0.054
videocu	noun	0.033
videokaset	noun	0.103
videoteyp	noun	0.016
vido	noun	0.163
vietnam	noun	19.204
vietnamlı	adj	0.258
vikaye	noun	0.098
viking	noun	2.5
vikont	noun	0.057
vikontes	noun	0.003
viktor	noun	3.953
vilayet	noun	12.222
vildan	noun	2.786
villa	noun	36.699
villeneuve	noun	1.662
vincent	noun	5.036
vinci	noun	6.775
vinç	noun	8.486
vinter	noun	0.005
vinyet	noun	0.06
vira	ınterj	0.381
viraj	noun	16.576
virajlı	adj	0.008
viran	adj	0.792
virane	noun	0.909
viranelik	noun	0.003
viranşehir	noun	1.388
virginia	noun	5.472
virgül	noun	4.808
virman	noun	0.468
virolog	noun	0.019
viroloji	noun	0.332
virolojik	adj	0.022
virt	noun	0.112
virtüöz	noun	2.925
virtüözlük	noun	0.011
virüs	noun	88.627
visa	noun	4.06
visal	noun	0.242
visali	noun	0.027
visam	noun	0.052
viski	noun	7.14
viskoz	noun	0.117
viskozite	noun	0.403
vista	noun	7.452
vişnap	noun	0.003
vişne	noun	4.149
vişneçürüğü	adj	0.016
vitamin	noun	56.349
vitaminli	adj	0.016
vitellüs	noun	0.008
vites	noun	13.996
vitesli	adj	0.022
vitir	noun	1.747
vitray	noun	0.898
vitrin	noun	18.69
vitrincilik	noun	0.003
vitrinle	verb	0.035
viya	noun	0.161
viyadük	noun	3.763
viyak	noun	0.005
viyakla	verb	0.041
viyana	noun	27.206
viyol	noun	0.09
viyola	noun	1.037
viyolacı	noun	0.035
viyolonist	noun	0.033
viyolonsel	noun	2.356
viyolonselci	noun	0.063
viyolonselist	noun	0.082
vize	noun	47.574
vizite	noun	0.999
vizon	noun	0.381
vizör	noun	1.695
vizyon	noun	57.437
vladimir	noun	16.584
vodafone	noun	3.834
vodvil	noun	0.395
vokabüler	noun	0.065
vokal	noun	8.108
vokalist	noun	2.628
volan	noun	0.297
vole	noun	2.612
voleybol	noun	31.848
voleybolcu	noun	0.49
volfram	noun	0.093
voli	noun	0.362
volkan	noun	47.77
volkanik	adj	3.241
volkswagen	noun	7.703
volontarizm	noun	0.03
volt	noun	4.367
volta	noun	0.898
voltaj	noun	5.083
voltametre	noun	0.008
voltamper	noun	0.003
voltmetre	noun	0.482
vombat	noun	0.008
votka	noun	5.287
voyvoda	noun	0.996
voyvodalık	noun	0.016
vuku	noun	3.507
vukuat	noun	2.095
vukuf	noun	0.25
vulgarize	adj	0.027
vulva	noun	0.533
vur	verb	394.944
vuraç	noun	0.005
vural	noun	31.943
vurdumduymaz	adj	2.895
vurdumduymazlık	noun	0.286
vurgu	noun	28.779
vurgula	verb	490.599
vurgulu	adj	0.011
vurgun	noun	8.963
vurguncu	noun	0.15
vurma	noun	0.131
vurmalı	adj	0.204
vuru	noun	4.166
vurucu	adj	0.161
vuruculuk	noun	0.003
vuruk	adj	0.147
vuruluş	noun	0.008
vurun	verb	1.034
vuruntu	noun	0.095
vuruş	verb	1.488
vuruşkan	adj	0.046
vuslat	noun	5.17
vuzuhsuzluk	noun	0.003
vücut	noun	178.203
vücutça	adv	0.082
vücutlu	adj	0.016
vükela	noun	0.131
vürut	noun	0.044
vüsat	noun	0.144
vüzera	noun	0.06
wall	noun	17.258
wallace	noun	3.072
walter	noun	7.374
wap	noun	4.19
warner	noun	4.745
washington	noun	122.55
wb	noun	0.403
web	noun	90.028
wenger	noun	1.551
werner	noun	6.081
west	noun	8.693
white	noun	6.443
who	noun	7.749
wilde	noun	1.657
wilhelm	noun	1.458
william	noun	15.474
williams	noun	27.176
willis	noun	2.854
wilson	noun	11.809
wimbledon	noun	8.318
windows	noun	39.798
winston	noun	1.964
wolf	noun	2.968
wolfgang	noun	6.427
woo	noun	1.393
woody	noun	4.933
world	noun	20.91
wrc	noun	7.684
wto	noun	2.405
ya	conj	1467.003
yaba	noun	0.522
yaban	adj	12.14
yabancı	noun	492.136
yabancıl	adj	0.016
yabancıla	verb	0.095
yabancılık	noun	0.005
yabanıl	adj	0.629
yabani	adj	5.145
yabanice	adv	0.005
yabanilik	noun	0.011
yabansı	adj	0.03
yabar	noun	0.011
yabgu	noun	0.272
yad	noun	1.075
yada	noun	25.146
yadırga	verb	17.171
yadırgatıcı	adj	0.033
yadigar	noun	1.652
yadsı	verb	6.916
yafa	noun	0.389
yafes	noun	0.215
yafta	noun	2.03
yaftala	verb	0.4
yağ	verb	137.7
yağan	noun	1.265
yağar	noun	2.754
yağcı	noun	1.711
yağcılık	noun	0.008
yağdanlık	noun	0.4
yağdır	verb	0.28
yağhane	noun	0.15
yağı	noun	8.919
yağımsı	adj	0.065
yağın	noun	2.419
yağınalp	noun	0.003
yağır	noun	0.016
yağış	noun	1.175
yağız	noun	2.827
yağızalp	noun	0.011
yağızbay	noun	0.003
yağızer	noun	0.182
yağızhan	noun	0.014
yağızkan	noun	0.003
yağızkurt	noun	0.003
yağıztekin	noun	0.008
yağla	verb	7.363
yağlayıcı	noun	0.033
yağlı	adj	0.063
yağlık	noun	0.03
yağlıkçı	noun	0.003
yağma	noun	10.192
yağmacı	noun	0.373
yağmacılık	noun	0.011
yağmala	verb	9.368
yağmur	noun	103.774
yağmurca	noun	0.041
yağmurdereli	noun	2.479
yağmurla	verb	0.661
yağmurlu	adj	0.351
yağmurluk	noun	0.065
yağmurölçer	noun	0.011
yağmursuz	adj	0.003
yağrın	noun	0.014
yağsız	adj	0.003
yahey	ınterj	0.016
yahni	noun	4.729
yahoo	noun	6.824
yahşi	adj	1.007
yahşibay	noun	0.003
yahşihan	noun	0.122
yahu	ınterj	26.983
yahudi	noun	61.701
yahudice	adj	0.054
yahudilik	noun	0.297
yahut	conj	25.067
yahya	noun	22.836
yak	verb	125.666
yaka	noun	61.848
yakacak	noun	0.876
yakacık	noun	1.76
yakala	verb	412.197
yakalanış	noun	0.073
yakalı	adj	0.476
yakalık	noun	0.033
yakamoz	noun	2.198
yakamozlan	verb	0.019
yakar	verb	5.314
yakarca	noun	0.071
yakarı	noun	0.09
yakarış	noun	0.101
yakasız	adj	0.003
yakaza	noun	0.03
yakı	noun	3.94
yakıcı	adj	0.544
yakıcılık	noun	0.035
yakım	noun	0.43
yakın	noun	617.062
yakındoğu	noun	1.162
yakınlık	noun	0.201
yakınsa	verb	1.418
yakınsak	adj	0.25
yakınsaklık	noun	0.003
yakıntı	noun	0.003
yakış	verb	88.336
yakışık	noun	9.754
yakışıklı	adj	25.533
yakışıklılık	noun	0.011
yakışıksız	adj	0.022
yakıştırma	noun	0.158
yakıştırmaca	adj	0.003
yakıt	noun	51.841
yakin	noun	3.197
yakinen	adv	0.841
yaklaş	verb	183.356
yaklaşık	adj	402.285
yaklaşım	noun	179.525
yakmaç	noun	0.011
yakup	noun	18.622
yakupoğlu	noun	0.313
yakut	noun	4.672
yakutça	noun	0.054
yal	noun	2.06
yala	verb	7.744
yalabı	verb	0.003
yalabık	adj	0.958
yalabuk	noun	0.003
yalak	noun	0.272
yalaka	adj	2.808
yalakalık	noun	0.122
yalama	noun	0.098
yalamuk	noun	0.003
yalan	noun	113.757
yalancı	adj	0.275
yalancıktan	adv	0.117
yalancılık	noun	0.008
yalandan	adv	0.011
yalanla	verb	29.41
yalap	noun	0.098
yalapşap	adv	0.131
yalav	noun	0.49
yalavaç	noun	0.024
yalayıcı	adj	0.027
yalaz	noun	0.596
yalaza	noun	0.082
yalazalp	noun	0.011
yalazan	noun	0.019
yalazay	noun	0.033
yalazla	verb	0.057
yalçın	noun	38.691
yalçınbayır	noun	5.831
yalçındağ	noun	5.314
yalçıner	noun	0.857
yalçınkaya	noun	5.681
yalçıntaş	noun	4.609
yalçuk	noun	0.03
yaldırak	noun	0.005
yaldırım	noun	0.014
yaldız	noun	1.594
yaldızcı	noun	0.003
yaldızla	verb	0.171
yaldızlı	adj	0.035
yalelli	noun	0.046
yalgı	noun	0.019
yalgın	noun	0.098
yalı	noun	12.448
yalıçapkın	noun	0.539
yalım	noun	2.977
yalın	adj	16.69
yalınalp	noun	0.024
yalınay	noun	0.03
yalıncak	adj	0.28
yalınç	adj	0.073
yalınlık	noun	0.161
yalıt	verb	1.907
yalıtıcı	adj	0.014
yalıtım	noun	6.046
yalıtkan	noun	0.555
yalız	adj	0.065
yalkı	noun	0.065
yalkın	noun	0.843
yallah	noun	0.223
yalmaç	noun	0.014
yalman	noun	4.016
yalnız	adj	203.077
yalnızca	adv	132.903
yalnızcı	noun	0.011
yalnızlık	noun	2.027
yalova	noun	27.002
yalpa	noun	0.229
yalpala	verb	1.929
yalpı	noun	0.011
yalt	noun	0.095
yaltak	noun	0.084
yaltakçı	adj	0.011
yaltaklan	verb	0.389
yaltaklık	noun	0.008
yaltır	noun	0.144
yaltırak	noun	0.109
yaltıray	noun	0.008
yalvaç	noun	1.681
yalvar	verb	13.074
yalvarış	noun	0.041
yama	noun	10.932
yamacı	noun	0.073
yamaç	noun	6.99
yamak	noun	1.556
yamaklık	noun	0.011
yamal	verb	0.033
yamala	verb	0.389
yamalak	dup	2.19
yamalı	adj	0.057
yamalık	noun	0.014
yaman	noun	14.78
yamaner	noun	0.318
yamanlar	noun	0.337
yamanöz	noun	0.008
yamansoy	noun	0.005
yamantürk	noun	0.201
yamçı	noun	0.014
yampiri	adj	0.044
yamru	dup	0.09
yamuk	noun	1.502
yamukluk	noun	0.063
yamul	verb	1.205
yamyam	adj	1.698
yamyamlık	noun	0.038
yamyassı	adv	0.098
yamyaş	adj	0.005
yan	noun	1202.203
yana	postp	2.31
yanaç	noun	0.016
yanak	noun	14.429
yanaklı	adj	0.016
yanal	adj	11.251
yanar	noun	1.777
yanarca	noun	0.046
yanardağ	noun	6.857
yanardöner	adj	0.161
yanaş	verb	23.96
yanaşık	adj	0.161
yanay	noun	4.876
yancı	noun	0.041
yandaş	noun	17.522
yandaşlık	noun	0.084
yandık	noun	2.136
yang	noun	5.828
yangı	noun	0.56
yangılan	verb	0.019
yangın	noun	94.999
yanık	noun	13.074
yanıkara	noun	0.033
yanıker	noun	0.008
yanıklık	noun	0.005
yanıksı	adj	0.003
yanıl	verb	53.332
yanılgı	noun	9.284
yanılsama	noun	3.85
yanıltı	noun	5.352
yanıltıcı	adj	0.618
yanıltma	noun	0.256
yanıltmaca	noun	0.21
yanıltmacı	noun	0.005
yanıltmaç	noun	0.041
yanış	noun	0.005
yanıt	noun	269.553
yanıtla	verb	150.948
yanıtsızlık	noun	0.003
yani	conj	1017.25
yankesici	noun	2.751
yankesicilik	noun	0.106
yankı	noun	19.087
yankıla	verb	5.191
yankılanım	noun	0.035
yankılı	adj	0.003
yanla	verb	0.21
yanlamasına	adv	0.016
yanlı	adj	39.727
yanlık	noun	0.033
yanlılık	noun	0.035
YANLIŞ	adj	198.944
yanlışlık	noun	0.484
yansı	verb	293.815
yansıla	verb	0.147
yansımalı	adj	0.003
yansıtıcı	noun	0.302
yansız	adj	0.008
yanşa	verb	0.038
yap	verb	8910.052
yapağı	noun	0.256
yapak	noun	0.242
yapalak	noun	0.008
yapay	adj	24.466
yapayalnız	adj	3.143
yapaylık	noun	0.095
yapboz	noun	0.637
yapı	noun	721.345
yapıcı	adj	23.062
yapık	noun	0.354
yapılabilirlik	noun	1.282
yapılan	verb	1.766
yapıldak	dup	0.019
yapılı	adj	0.093
yapılış	noun	0.403
yapım	noun	226.999
yapımcı	noun	0.89
yapımcılık	noun	0.291
yapımev	noun	0.196
yapın	verb	2.49
yapıncak	noun	0.106
yapıntı	noun	0.106
yapısal	adj	69.972
yapısalcı	noun	0.55
yapısalcılık	noun	0.024
yapısallık	noun	0.016
yapış	verb	34.422
yapışık	adj	3.33
yapışıklık	noun	0.18
yapışkan	adj	2.174
yapışkanlık	noun	0.033
yapıştırıcı	noun	0.133
yapıştırma	adj	0.035
yapıt	noun	70.631
yapma	adj	5.104
yapmacık	adj	2.506
yapracık	noun	0.076
yaprak	noun	52.836
yaprakçık	noun	0.087
yapraklan	verb	0.152
yapraklı	adj	0.065
yapraksı	adj	0.033
yapsatçı	noun	0.093
yaptırım	noun	48.053
yapyakın	adv	0.005
yapyalnız	adj	0.038
yar	noun	14.396
yara	noun	129.91
yaradan	noun	2.111
yaradılış	noun	2.884
yaradılıştan	adv	0.076
yarak	noun	0.305
yarala	verb	168.212
yaralı	adj	6.25
yaramaz	noun	3.619
yaramazca	adv	0.005
yaramazlık	noun	0.087
yaran	verb	0.479
yarar	noun	382.374
yararlan	verb	0.58
yarasa	noun	2.607
yarasalar	noun	0.313
yaraş	verb	2.294
yaraşık	noun	0.014
yaraşır	adj	2.035
yarat	verb	595.652
yaratı	noun	79.057
yaratıcı	adj	0.596
yaratıcılık	noun	0.15
yaratık	noun	15.318
yaratılış	noun	0.286
yaratım	noun	2.37
yaratımcı	noun	0.005
yaratış	noun	0.011
yarayışlı	adj	0.003
yarbay	noun	6.212
yarbaylık	noun	0.016
yarcan	noun	0.305
yarda	noun	0.063
yardak	noun	0.479
yardakçı	noun	0.188
yardakçılık	noun	0.008
yardım	noun	470.612
yardımcı	noun	511.836
yardımcılık	noun	1.736
yardımlaş	verb	16.684
yardımsever	adj	3.695
yardımseverlik	noun	0.049
yardır	verb	0.035
yaren	noun	2.547
yarence	adv	0.005
yarenlik	noun	0.014
yarga	noun	0.005
yargan	noun	0.014
yargı	noun	172.631
yargıcı	noun	1.001
yargıç	noun	35.216
yargıçlık	noun	0.052
yargıla	verb	158.39
yargılanış	noun	0.005
yargısal	adj	2.155
yargıtay	noun	81.435
yarı	noun	490.003
yarıcı	noun	0.03
yarıçap	noun	2.394
yarıdil	noun	0.003
yarık	adj	1.309
yarıklık	noun	0.003
yarıla	verb	1.262
yarılan	verb	0.035
yarım	adj	91.631
yarımada	noun	13.199
yarımca	noun	1.026
yarımla	verb	0.005
yarımlık	noun	0.022
yarımşar	adv	0.446
yarın	noun	227.625
yarıntı	noun	0.038
yarısaydam	adj	0.038
yarış	noun	242.543
yarışçı	noun	1.162
yarışçılık	noun	0.049
yarışım	noun	0.269
yarışımcı	noun	0.003
yarışlık	noun	0.008
yarışma	noun	199.486
yarışmacı	noun	4.982
yarıyıl	noun	24.393
yarka	noun	0.117
yarkan	noun	0.003
yarkaya	noun	0.003
yarkın	noun	0.96
yarkurul	noun	0.022
yarlıga	verb	0.038
yarlık	noun	0.003
yarma	noun	0.843
yarmalık	noun	0.003
yarpuz	noun	0.22
yaruk	noun	0.041
yas	noun	12.034
yasa	noun	692.169
yasak	noun	165.633
yasakçı	noun	0.375
yasakçılık	noun	0.003
yasakla	verb	89.653
yasaklayıcı	adj	0.215
yasaklı	noun	0.438
yasal	adj	151.775
yasama	noun	30.542
yasan	noun	0.68
yasavul	noun	0.057
yasemin	noun	37.586
yaser	noun	15.395
yasin	noun	30.729
yasla	verb	9.226
yaslan	verb	0.479
yaslı	adj	0.063
yassı	adj	3.866
yassıada	noun	3.153
yassıca	adj	0.082
yassıl	verb	0.098
yassıla	verb	0.008
yassılık	noun	0.003
yasta	verb	0.166
yastık	noun	17.256
yastıkaltı	adj	0.566
yastıklama	noun	0.027
yastıklı	adj	0.003
yasun	noun	0.011
yaş	noun	960.003
yaşa	verb	1783.119
yaşam	noun	491.981
yaşama	noun	0.675
yaşamsal	adj	8.81
yaşan	verb	1.597
yaşanmışlık	noun	0.008
yaşantı	noun	26.469
yaşanur	noun	0.003
yaşar	noun	111.286
yaşarbank	noun	1.856
yaşargil	noun	1.007
yaşarlık	noun	0.024
yaşartürk	noun	0.011
yaşasın	ınterj	9.643
yaşayış	noun	0.057
yaşdaş	noun	0.112
yaşık	noun	0.06
yaşıl	noun	0.008
yaşın	noun	0.237
yaşıt	noun	7.123
yaşıtlık	noun	0.008
yaşıyan	noun	0.854
yaşin	noun	0.517
yaşlak	noun	0.003
yaşlan	verb	1.088
yaşlı	noun	6.326
yaşlıca	adj	0.283
yaşlılık	noun	0.014
yaşmak	noun	0.291
yat	verb	165.733
yatağan	noun	2.09
yatak	noun	108.824
yatakçı	noun	0.011
yatakhane	noun	1.671
yataklı	noun	0.041
yataklık	noun	0.076
yatalak	adj	0.969
yatay	adj	17.498
yatçı	noun	0.593
yatçılık	noun	0.212
yatı	noun	5.817
yatık	adj	0.65
yatılı	noun	8.19
yatım	noun	0.28
yatır	verb	80.206
yatırım	noun	686.178
yatırımcı	noun	0.96
yatısız	adj	0.003
yatış	verb	14.616
yatıştırıcı	noun	0.492
yatkın	adj	12.927
yatkınlık	noun	0.438
yatman	noun	0.19
yatsı	noun	2.237
yatuk	noun	0.019
yavan	adj	2.277
yavanlık	noun	0.065
yavaş	adj	141.656
yavaşa	noun	0.044
yavaşça	adv	3.684
yavaşçacık	adv	0.005
yavaşla	verb	43.36
yavaşlık	noun	0.095
yave	noun	0.144
yaver	noun	3.812
yaverlik	noun	0.005
yavru	noun	35.834
yavruağız	noun	0.003
yavruağzı	adj	0.046
yavrucağız	noun	0.022
yavrucak	noun	0.694
yavrucuk	noun	0.96
yavrukurt	noun	0.122
yavrula	verb	0.882
yavsı	noun	0.003
yavşak	noun	0.204
yavuklu	noun	0.416
yavuz	noun	62.136
yavuzalp	noun	0.084
yavuzay	noun	0.003
yavuzca	adv	0.049
yavuzcan	noun	0.147
yavuzer	noun	2.345
yavuzhan	noun	0.06
yavuzluk	noun	0.003
yavuzsoy	noun	0.005
yay	verb	145.343
yaya	noun	20.592
yayalp	noun	0.003
yayan	adj	0.656
yaybüke	noun	0.003
yaycıoğlu	noun	0.068
yaygara	noun	3.096
yaygaracı	adj	0.049
yaygı	noun	0.267
yaygın	adj	129.992
yaygınlık	noun	0.239
yaygır	noun	0.005
yayık	adj	0.329
yayıkla	verb	0.022
yayılı	adj	2.098
yayılımcı	noun	0.093
yayılımcılık	noun	0.003
yayılış	noun	0.329
yayılma	noun	7.191
yayılmacı	noun	0.509
yayılmacılık	noun	0.011
yayım	noun	25.116
yayımcı	noun	1.235
yayımcılık	noun	0.049
yayımla	verb	261.494
yayımlama	noun	0.403
yayın	noun	457.783
yayıncı	noun	4.106
yayıncılık	noun	1.635
yayınev	noun	25.497
yayınık	adj	0.005
yayınım	noun	0.359
yayınla	verb	282.42
yayınma	noun	0.024
yayıntı	noun	0.008
yayla	noun	12.535
yaylacı	noun	0.171
yaylacılık	noun	0.008
yayladağı	noun	0.193
yaylagül	noun	0.065
yaylak	noun	0.321
yaylan	verb	0.079
yaylı	adj	0.147
yaylım	noun	1.744
yayma	noun	0.416
yaymacı	noun	0.011
yayvan	adj	1.045
yaz	verb	1195.2
yazan	noun	2.887
yazanak	noun	0.052
yazar	noun	390.662
yazarçizer	adj	0.033
yazarımsı	adj	0.005
yazarlık	noun	0.332
yazaroğlu	noun	0.09
yazdırma	noun	0.044
yazdırmak	noun	0.22
yazgan	noun	3.883
yazganalp	noun	0.003
yazgı	noun	4.035
yazgıcı	noun	0.016
yazgısal	adj	0.024
yazgül	noun	0.144
yazgülü	noun	0.512
yazı	noun	560.996
yazıcı	noun	4.098
yazıcılar	noun	0.03
yazıcılık	noun	0.035
yazıcıoğlu	noun	11.003
yazıcıoğulları	noun	0.677
yazıhane	noun	2.024
yazık	noun	91.135
yazıklan	verb	0.076
yazıla	noun	0.653
yazılı	noun	162.531
yazılım	noun	119.416
yazılış	noun	0.286
yazım	noun	37.782
yazımcı	noun	0.011
yazın	noun	39.134
yazıncı	noun	0.003
yazınsal	adj	1.401
yazır	noun	0.794
yazış	verb	17.027
yazıt	noun	4.28
yazla	verb	0.106
yazlık	noun	8.802
yazlıkçı	noun	0.063
yazma	noun	24.986
yazmacı	noun	0.109
yazmacılık	noun	0.003
yazman	noun	1.57
yazmanlık	noun	0.035
yds	noun	2.451
ye	verb	290.768
yed	verb	2.068
yedek	noun	71.738
yedekçi	noun	0.016
yedekle	verb	5.567
yedeklik	noun	0.003
yedi	adj	114.834
yediemin	noun	0.569
yedier	noun	0.011
yediger	noun	0.005
yedigöller	noun	0.735
yedikardeş	noun	0.133
yedikule	noun	2.457
yediler	noun	0.239
yedili	noun	0.06
yedinci	adj	16.638
yedişer	adj	0.414
yeditepe	noun	6.467
yediveren	noun	0.141
yediz	adj	0.528
yegah	noun	0.06
yegan	noun	0.063
yegane	adj	8.478
yeğ	adj	1.219
yeğen	noun	18.627
yeğin	noun	0.433
yeğiner	noun	0.011
yeğle	verb	9.561
yeğni	adj	0.035
yeğrek	noun	0.003
yeis	noun	0.261
yek	adj	0.604
yeke	noun	0.797
yekin	verb	0.084
yeknesak	adj	0.868
yeknesaklık	noun	0.011
yekpare	adj	0.626
yeksan	adj	0.392
yekta	noun	3.339
yekten	adv	0.131
yekûn	noun	0.797
yekvücut	adv	0.141
yel	noun	6.277
yelal	noun	0.003
yelbay	noun	0.014
yelboğa	noun	0.024
yelda	noun	3.831
yeldan	noun	0.92
yeldir	verb	0.125
yele	noun	1.009
yeleç	adj	0.003
yelek	noun	5.97
yelekçi	noun	0.34
yelekle	verb	0.008
yeleli	adj	0.003
yeleme	adj	0.008
yelen	noun	0.011
yeler	noun	0.248
yelesen	noun	0.033
yeleser	noun	0.005
yelin	noun	0.114
yeliz	noun	4.449
yelken	noun	36.383
yelkenci	noun	0.892
yelkencilik	noun	0.087
yelkenle	verb	0.185
yelkenli	noun	1.415
yelkesen	adj	0.005
yelkovan	noun	1.409
yelle	verb	0.297
yellen	verb	0.103
yelli	adj	0.112
yelloz	adj	0.052
yelpaze	noun	42.269
yelpazele	verb	0.163
yeltekin	noun	0.065
yelten	verb	4.245
yeltsin	noun	6.296
yelve	noun	0.03
yem	noun	23.421
yemci	noun	0.011
yeme	noun	13.773
yemek	noun	434.549
yemekaltı	noun	0.008
yemekhane	noun	4.386
yemekli	adj	0.144
yemeklik	noun	0.057
yemeksiz	adj	0.003
yemen	noun	10.9
yemeni	noun	0.729
yemenici	noun	0.016
yemenicioğlu	noun	0.038
yemenli	noun	0.131
yemin	noun	34.394
yeminli	adj	0.027
yemiş	noun	5.33
yemişçi	noun	1.135
yemişen	noun	0.035
yemişli	adj	0.011
yemişlik	noun	0.008
yemle	verb	0.819
yemlik	adj	0.044
yemyeşil	adj	4.557
yen	noun	33.39
yen	verb	18.864
yen	verb	295.742
yenal	noun	1.975
yenay	noun	0.011
yenel	noun	1.2
yenen	noun	0.237
yener	noun	4.138
yenerol	noun	0.005
yenge	noun	4.506
yengeç	noun	7.855
yengen	noun	0.237
yengi	noun	3.208
yeni	adj	2245.685
yenibahar	noun	0.424
yenibosna	noun	4.348
yenice	noun	2.424
yenici	adj	0.027
yeniçeri	noun	4.957
yeniçerilik	noun	0.014
yeniden	adv	650.121
yenidünya	noun	0.34
yenigül	noun	0.068
yenigün	noun	3.57
yenihisar	noun	0.084
yenik	noun	21.732
yeniköprü	noun	0.022
yeniköy	noun	5.523
yenile	verb	115.591
yenilen	verb	0.174
yenilerde	adv	0.03
yenilgi	noun	83.922
yenilik	noun	6.761
yenilikçi	noun	10.29
yenilikçilik	noun	0.019
yenimahalle	noun	3.088
yenimsi	adj	0.003
yenin	noun	0.996
yenisu	noun	0.185
yeniş	verb	1.404
yenişehir	noun	5.349
yepelek	adj	0.022
yepyeni	adj	48.742
yer	noun	3223.172
yeralt	noun	17.879
yeraltı	adj	6.552
yerebatan	noun	1.227
yerel	adj	175.485
yerelleş	verb	1.815
yerey	noun	0.019
yergi	noun	1.262
yergici	noun	0.003
yergin	noun	1.143
yerici	noun	0.014
yerik	noun	0.076
yerin	verb	1.099
yerinde	adj	5.877
yerköy	noun	0.555
yerküre	noun	3.292
yerleş	verb	233.774
yerleşik	adj	17.15
yerleşiklik	noun	0.033
yerleşim	noun	60.795
yerleşke	noun	5.379
yerli	adj	134.637
yerlikaya	noun	4.576
yerme	noun	0.071
yermerkezli	adj	0.008
yersel	adj	0.256
yersiz	adj	12.135
yersizlik	noun	0.003
yertan	noun	0.003
yeryüz	noun	31.374
yesari	noun	0.653
yestehle	verb	0.011
yesügey	noun	0.014
yeşer	verb	8.557
yeşerti	noun	0.011
yeşil	adj	144.249
yeşilada	noun	0.533
yeşilay	noun	1.309
yeşilbaş	noun	0.34
yeşilbiber	noun	0.095
yeşilçam	noun	7.803
yeşilhisar	noun	0.316
yeşilırmak	noun	1.575
yeşilimsi	adj	0.465
yeşilimtırak	adj	0.035
yeşilkent	noun	0.492
yeşilköy	noun	4.996
yeşillen	verb	0.887
yeşilli	noun	1.75
yeşillik	noun	0.324
yeşiloğlu	noun	0.563
yeşilova	noun	0.876
yeşiltepe	noun	5.102
yeşilyurt	noun	6.974
yeşim	noun	12.116
yet	verb	178.018
yeten	noun	0.18
yetenek	noun	139.891
yetenekli	adj	0.079
yeteneksiz	adj	0.03
yetener	noun	0.005
yeter	adj	31.012
yeterince	adv	75.382
yeterkız	noun	0.003
yeterli	adj	224.825
yeterlik	noun	0.879
yeterlilik	noun	0.095
